67108864,100,490.582,491.471,489.539,0,52.0937,52.455,51.6036,25,25,0
67108864,110,490.409,491.918,489.645,0,52.965,53.3452,52.6085,25,25,0
67108864,120,490.393,491.631,489.795,0,53.5942,54.0071,53.2281,25,25,0
67108864,130,490.428,492.059,489.362,0,56.1164,57.4724,54.9607,25,25,0
67108864,140,490.461,491.293,489.77,0,56.88,57.2193,56.6008,25,25,0
67108864,150,490.558,492.169,489.65,0,57.6941,58.086,57.3389,25,25,0
67108864,160,490.59,491.4,489.835,0,58.2212,58.6692,57.623,25,25,0
67108864,170,490.607,491.237,490.097,0,59.2639,60.512,58.5833,25,25,0
67108864,180,490.535,492.254,489.352,0,59.6335,60.0884,59.1692,25,25,0
67108864,190,490.44,491.198,489.708,0,60.4327,61.1407,59.8625,25,25,0
67108864,200,490.6,491.584,489.455,0,61.2773,61.8983,60.52,25,25,0
67108864,210,490.545,491.463,489.734,0,62.1027,62.7353,61.737,25,25,0
67108864,220,490.58,491.44,489.872,0,62.8065,63.5473,62.1465,25,25,0
67108864,230,490.605,491.749,489.657,0,63.4216,64.1578,62.455,25,25,0
67108864,240,490.533,491.419,489.738,0,64.2148,64.764,63.4956,25,25,0
67108864,250,490.39,491.407,489.783,0,64.839,65.5603,64.2937,25,25,0
67108864,260,490.25,491.604,488.898,0,68.2458,70.7897,65.8444,25,25,0
67108864,270,490.35,491.563,489.59,0,68.172,68.9992,67.5097,25,25,0
67108864,280,490.322,491.883,489.385,0,68.9114,69.4513,68.1003,25,25,0
67108864,290,490.435,491.47,489.731,0,69.5002,70.3735,69.0544,25,25,0
67108864,300,490.412,491.367,489.596,0,70.4589,71.3713,69.1094,25,25,0
67108864,310,490.31,491.775,489.271,0,70.9834,71.9895,70.0443,25,25,0
67108864,320,490.295,491.676,489.146,0,71.9045,72.5895,70.6239,25,25,0
67108864,330,490.309,491.133,489.423,0,72.4519,73.0677,71.9147,25,25,0
67108864,340,490.382,492.086,489.38,0,73.0656,73.7631,72.5137,25,25,0
67108864,350,490.322,491.281,489.673,0,74.4698,75.5688,73.1648,25,25,0
67108864,360,490.338,491.431,489.565,0,74.2948,74.7127,73.4733,25,25,0
67108864,370,490.435,491.442,489.592,0,75.3543,76.6351,74.5184,25,25,0
67108864,380,490.45,491.446,489.314,0,76.0061,76.7339,74.849,25,25,0
67108864,390,490.272,490.952,489.523,0,76.9994,78.9652,76.1234,25,25,0
67108864,400,490.607,491.756,489.463,0,77.5005,78.2513,76.6189,25,25,0
67108864,410,490.517,491.642,489.681,0,78.1039,78.7974,77.3405,25,25,0
67108864,420,490.459,491.327,489.927,0,79.4589,80.8371,78.2004,25,25,0
67108864,430,490.44,491.314,489.456,0,79.5004,80.3857,78.6293,25,25,0
67108864,440,490.258,491.004,489.424,0,80.4959,81.2983,79.693,25,25,0
67108864,450,490.248,492.242,489.487,0,81.1335,82.1726,79.9992,25,25,0
67108864,460,490.317,491.042,488.882,0,81.5065,83.0138,80.5506,25,25,0
67108864,470,490.454,491.943,489.538,0,82.5585,83.7705,81.6269,25,25,0
67108864,480,490.421,491.378,489.823,0,83.1202,84.7948,81.7516,25,25,0
67108864,490,490.411,491.202,489.682,0,83.6487,84.5574,82.9095,25,25,0
67108864,500,490.294,491.529,489.301,0,84.2202,85.5778,83.4786,25,25,0
