1048576,101,3.0269,3.06963,3.00144,50,3.79689,3.87814,3.76397,0,50,0
2097152,101,5.3725,5.41965,5.32458,0,4.42681,4.51834,4.3879,50,50,0
4194304,101,9.96397,10.0304,9.84778,0,5.88797,5.936,5.85139,50,50,0
8388608,101,19.1875,19.3014,19.048,0,8.72483,8.77245,8.68986,50,50,0
16777216,5,37.6164,37.8188,37.2872,0,11.4099,11.49,11.3782,25,25,0
16777216,11,37.6321,37.8364,37.3113,0,12.2167,12.2828,12.1633,25,25,0
16777216,101,37.6155,37.8941,37.1141,0,14.7195,14.7706,14.688,75,75,0
16777216,1001,37.6416,37.8566,37.482,0,23.5619,23.7424,23.1467,25,25,0
33554432,101,74.4135,74.9227,73.7399,0,25.5851,25.6488,25.5408,50,50,0
67108864,5,147.892,148.747,146.619,0,35.4231,35.4606,35.3935,25,25,0
67108864,11,147.933,148.586,147.06,0,39.0857,39.1106,39.0537,25,25,0
67108864,101,147.867,149.008,146.84,0,47.3389,47.4489,47.2421,75,75,0
67108864,1001,147.829,148.566,147.258,0,83.1238,84.0682,82.3389,25,25,0
134217728,101,295.22,296.769,293.653,0,90.9721,91.1594,90.8409,50,50,0
268435456,5,588.718,591.22,586.181,0,132.379,132.596,132.282,25,25,0
268435456,11,589.2,591.548,585.484,0,146.74,146.86,146.67,25,25,0
268435456,101,589.284,592.902,584.784,0,178.215,178.533,177.856,75,75,0
268435456,1001,589.066,591.637,585.254,0,322.22,325.714,319.239,25,25,0
