16777216,5,37.5863,37.8176,37.2884,0,11.3958,11.4372,11.3638,25,25,0
16777216,11,37.5847,37.8525,37.3936,0,12.164,12.2296,12.1447,25,25,0
16777216,101,37.6061,37.8256,37.3888,0,14.7097,14.7386,14.6716,25,25,0
16777216,1001,37.5966,37.7711,37.3363,0,23.4981,23.7095,23.1388,25,25,0
67108864,5,147.761,148.504,146.814,0,35.4164,35.4756,35.39,25,25,0
67108864,11,147.889,148.761,147.034,0,39.0871,39.141,39.0447,25,25,0
67108864,101,147.72,148.546,145.914,0,47.3164,47.3813,47.2339,25,25,0
67108864,1001,147.891,148.75,147.44,0,83.1739,84.2722,82.4413,25,25,0
268435456,5,589.079,591.246,586.604,0,132.378,132.604,132.258,25,25,0
268435456,11,589.257,592.002,586.382,0,146.751,146.849,146.687,25,25,0
268435456,101,589.095,592.413,584.083,0,178.248,178.645,177.985,25,25,0
268435456,1001,588.491,591.9,586.31,0,322.348,327.352,318.581,25,25,0
